참조표준명,지역,성별,나이(세),고혈압약복용자포함여부,측정값평균(mmHg),확장불확도(mmHg),측정수(건),표준편차(mmHg),1분위수(Percentile),5분위수(Percentile),10분위(Percentile),25분위(Percentile),50분위(Percentile),75분위(Percentile),90분위(Percentile),95분위(Percentile),99분위(Percentile)
이완기,광주,여성,49~50세,제외,71,32,8675,13,52,58,60,65,70,78,82,86,92
이완기,광주,여성,51~52세,제외,72,32,7720,13,52,59,60,65,71,79,83,88,94
이완기,광주,여성,53~54세,제외,72,32,6991,13,53,59,60,66,71,79,83,88,94
이완기,광주,여성,55~56세,제외,72,32,6438,13,53,59,60,66,72,79,83,88,92
이완기,광주,여성,57~58세,제외,72,32,6359,13,54,59,60,66,72,79,83,88,92
이완기,광주,여성,59~60세,제외,73,33,5886,13,53,59,60,66,72,80,84,88,94
이완기,광주,여성,61~62세,제외,73,32,4612,13,54,60,61,67,73,80,84,88,92
이완기,광주,여성,63~64세,제외,73,33,3638,13,55,60,61,67,73,80,85,88,93
이완기,광주,여성,65~66세,제외,74,33,2729,13,54,60,61,68,74,80,85,88,96
이완기,광주,여성,67~68세,제외,73,32,2177,12,55,60,62,67,73,80,84,88,92
이완기,광주,여성,69~70세,제외,74,33,1873,13,55,60,63,69,74,80,85,88,92
이완기,광주,여성,71~72세,제외,74,33,1405,13,55,60,63,69,74,80,85,88,92
이완기,광주,여성,73~74세,제외,73,34,876,14,55,60,61,67,72,80,84,88,100
이완기,광주,여성,75세이상,제외,74,32,2042,13,55,60,62,69,73,80,84,88,95
이완기,대전,남성,20~24세,제외,73,30,4121,12,55,60,62,68,73,80,84,88,95
이완기,대전,남성,25~26세,제외,75,31,3949,12,56,60,63,69,75,80,86,89,98
이완기,대전,남성,27~28세,제외,76,31,5231,12,56,60,64,70,75,81,88,90,101
이완기,대전,남성,29~30세,제외,76,31,5669,12,57,61,65,70,76,82,88,90,102
이완기,대전,남성,31~32세,제외,77,31,5496,12,57,62,65,70,78,84,89,93,104
이완기,대전,남성,33~34세,제외,78,31,5413,12,58,62,66,71,78,84,89,94,105
이완기,대전,남성,35~36세,제외,78,31,5896,12,57,62,66,71,78,84,89,95,107
이완기,대전,남성,37~38세,제외,79,31,6113,12,58,63,67,72,79,85,89,95,107
이완기,대전,남성,39~40세,제외,79,31,6438,12,59,63,67,72,79,85,89,95,107
이완기,대전,남성,41~42세,제외,79,31,5870,12,59,63,67,72,79,85,89,95,106
이완기,대전,남성,43~44세,제외,79,31,5752,12,59,63,67,72,79,85,89,95,104
이완기,대전,남성,45~46세,제외,79,32,6055,12,58,63,67,72,79,85,89,95,105
이완기,대전,남성,47~48세,제외,79,32,5822,13,58,62,66,72,79,85,89,95,107
이완기,대전,남성,49~50세,제외,79,32,5336,13,59,62,67,71,79,85,89,94,105
이완기,대전,남성,51~52세,제외,79,32,4378,13,58,62,67,72,79,85,89,94,105
이완기,대전,남성,53~54세,제외,78,32,3979,13,58,62,66,71,79,85,89,94,103
이완기,대전,남성,55~56세,제외,78,33,3823,13,57,62,66,71,79,85,89,93,104
이완기,대전,남성,57~58세,제외,78,32,3880,13,58,62,66,71,79,84,89,93,102
이완기,대전,남성,59~60세,제외,78,32,3445,13,58,62,66,71,78,84,89,93,101
이완기,대전,남성,61~62세,제외,78,33,2730,13,56,61,66,70,78,84,89,92,101
이완기,대전,남성,63~64세,제외,78,33,2320,13,59,63,67,71,78,84,89,92,100
이완기,대전,남성,65~66세,제외,77,32,1679,13,57,61,65,70,78,83,88,92,100
이완기,대전,남성,67~68세,제외,77,33,1242,13,59,62,65,70,77,83,88,92,101
이완기,대전,남성,69~70세,제외,77,33,978,14,57,61,64,70,77,83,88,91,100
이완기,대전,남성,71~72세,제외,77,34,808,14,55,61,65,70,77,83,88,91,99
이완기,대전,남성,73~74세,제외,76,33,579,13,57,61,64,70,76,82,88,90,98
이완기,대전,남성,75세이상,제외,75,35,1455,15,55,60,63,69,74,81,87,90,102
이완기,대전,여성,20~24세,제외,69,29,6123,11,52,57,60,63,69,74,80,84,89
이완기,대전,여성,25~26세,제외,69,29,4836,11,53,57,60,63,69,75,80,84,89
이완기,대전,여성,27~28세,제외,70,29,4892,11,52,57,60,63,69,75,81,85,90
이완기,대전,여성,29~30세,제외,70,29,4453,11,52,57,60,63,69,75,81,85,89
이완기,대전,여성,31~32세,제외,70,30,3910,11,52,57,60,63,69,76,81,85,93
이완기,대전,여성,33~34세,제외,70,30,3678,12,53,58,60,64,70,76,82,86,94
이완기,대전,여성,35~36세,제외,70,31,4020,12,53,58,60,64,70,76,82,86,97
이완기,대전,여성,37~38세,제외,71,31,4180,12,53,58,60,64,70,77,83,87,97
이완기,대전,여성,39~40세,제외,72,30,5975,12,54,59,60,65,71,78,84,87,96
이완기,대전,여성,41~42세,제외,72,32,5739,12,53,59,60,65,71,78,84,88,98
이완기,대전,여성,43~44세,제외,72,32,6108,13,53,59,60,66,71,78,85,88,98
이완기,대전,여성,45~46세,제외,72,32,6342,13,53,59,60,66,71,79,85,88,97
이완기,대전,여성,47~48세,제외,73,32,6353,13,53,59,60,66,72,80,85,88,97
이완기,대전,여성,49~50세,제외,74,33,6242,13,53,59,61,67,73,80,86,89,99
이완기,대전,여성,51~52세,제외,74,33,5508,13,54,60,61,67,73,80,86,89,98
이완기,대전,여성,53~54세,제외,74,33,5053,13,54,60,61,67,73,80,86,89,98
이완기,대전,여성,55~56세,제외,74,33,4983,13,55,60,62,67,73,80,86,89,98
이완기,대전,여성,57~58세,제외,74,33,5363,13,55,60,62,68,73,80,86,89,97
이완기,대전,여성,59~60세,제외,74,33,4462,13,55,60,62,68,74,80,86,89,97
이완기,대전,여성,61~62세,제외,74,32,3751,13,55,60,62,68,73,80,85,88,97
이완기,대전,여성,63~64세,제외,74,33,3040,13,56,60,63,68,74,80,86,89,96
이완기,대전,여성,65~66세,제외,74,33,2084,13,55,60,62,69,74,80,86,89,97
이완기,대전,여성,67~68세,제외,74,33,1521,13,55,60,63,69,74,80,85,88,94
이완기,대전,여성,69~70세,제외,75,33,1216,14,58,60,63,69,75,81,86,89,98
이완기,대전,여성,71~72세,제외,74,34,861,14,55,60,61,68,74,80,85,89,96
이완기,대전,여성,73~74세,제외,74,33,575,14,54,60,63,68,74,80,87,89,97
이완기,대전,여성,75세이상,제외,74,34,1375,14,55,60,62,68,73,80,86,90,98
이완기,울산,남성,20~24세,제외,73,30,4085,11,56,60,62,68,72,80,85,88,90
이완기,울산,남성,25~26세,제외,74,29,4303,11,58,60,63,69,74,80,86,89,95
이완기,울산,남성,27~28세,제외,75,29,5346,11,58,61,64,70,75,80,86,89,96
이완기,울산,남성,29~30세,제외,76,29,5545,11,58,61,64,70,76,81,88,89,98
이완기,울산,남성,31~32세,제외,77,30,5371,11,60,62,65,70,77,82,88,89,100
이완기,울산,남성,33~34세,제외,77,30,5542,11,60,62,66,71,78,84,88,89,100
이완기,울산,남성,35~36세,제외,78,30,5875,11,60,63,67,71,78,84,89,90,100
이완기,울산,남성,37~38세,제외,79,30,6608,11,60,63,67,72,79,85,89,91,101
이완기,울산,남성,39~40세,제외,79,30,7301,11,60,64,67,73,80,86,89,95,102
이완기,울산,남성,41~42세,제외,79,30,6289,12,60,64,67,72,80,86,89,94,100
이완기,울산,남성,43~44세,제외,79,30,5708,12,60,63,68,72,79,86,89,93,100
이완기,울산,남성,45~46세,제외,79,31,5323,12,60,64,68,72,79,86,89,92,102
이완기,울산,남성,47~48세,제외,79,31,5789,12,60,64,68,73,80,86,89,92,100
이완기,울산,남성,49~50세,제외,79,31,5832,12,60,64,67,72,80,86,89,94,100
이완기,울산,남성,51~52세,제외,80,31,6183,12,59,63,67,73,80,87,89,96,100
이완기,울산,남성,53~54세,제외,79,32,6703,12,58,63,67,72,80,86,89,95,100
이완기,울산,남성,55~56세,제외,79,32,5331,13,58,62,67,72,80,85,89,94,100
이완기,울산,남성,57~58세,제외,79,32,5870,13,58,63,67,72,79,86,89,94,100
이완기,울산,남성,59~60세,제외,79,31,5002,12,59,63,67,72,79,85,89,90,100
이완기,울산,남성,61~62세,제외,76,31,2873,12,60,63,65,70,77,82,88,89,96
이완기,울산,남성,63~64세,제외,76,31,2424,12,60,62,65,70,77,81,88,89,96
이완기,울산,남성,65~66세,제외,75,31,1777,12,60,61,64,70,75,80,86,88,95
이완기,울산,남성,67~68세,제외,75,32,1230,13,60,60,64,70,75,80,85,88,98
이완기,울산,남성,69~70세,제외,74,30,1015,11,60,61,65,70,74,80,84,86,90
이완기,울산,남성,71~72세,제외,74,32,739,13,58,60,63,70,73,80,84,88,95
이완기,울산,남성,73~74세,제외,73,33,473,13,60,60,61,68,72,80,82,88,90
이완기,울산,남성,75세이상,제외,73,32,993,13,55,60,62,68,72,79,81,85,90
이완기,울산,여성,20~24세,제외,69,29,3619,11,54,60,60,63,69,74,80,82,89
이완기,울산,여성,25~26세,제외,69,28,2742,10,54,60,60,63,69,74,79,82,88
이완기,울산,여성,27~28세,제외,69,28,2711,10,54,60,60,63,69,75,80,82,89
이완기,울산,여성,29~30세,제외,70,29,2379,10,56,60,60,63,69,75,80,84,89
이완기,울산,여성,31~32세,제외,70,29,2121,11,55,60,60,63,69,75,80,83,89
이완기,울산,여성,33~34세,제외,70,29,1934,11,55,60,60,63,70,75,80,84,89
이완기,울산,여성,35~36세,제외,70,29,2188,11,56,60,60,64,70,76,80,84,89
이완기,울산,여성,37~38세,제외,71,30,2397,11,55,60,60,64,70,76,81,85,92
이완기,울산,여성,39~40세,제외,71,30,3458,11,56,60,60,65,70,77,82,86,92
이완기,울산,여성,41~42세,제외,71,30,3346,11,55,60,60,65,70,78,82,86,90
이완기,울산,여성,43~44세,제외,72,31,3612,12,55,60,60,65,71,78,82,87,92
이완기,울산,여성,45~46세,제외,72,31,4179,12,54,60,60,66,71,78,83,88,95
이완기,울산,여성,47~48세,제외,72,31,4375,12,55,60,61,66,72,79,84,88,95
이완기,울산,여성,49~50세,제외,73,31,4775,12,55,60,61,67,72,79,84,88,94
이완기,울산,여성,51~52세,제외,73,31,4485,12,56,60,61,67,72,79,84,88,93
이완기,울산,여성,53~54세,제외,73,31,4277,12,57,60,61,67,72,78,83,86,92
이완기,울산,여성,55~56세,제외,73,31,4220,12,56,60,61,67,72,78,82,86,90
이완기,울산,여성,57~58세,제외,73,31,4473,12,58,60,62,68,73,79,82,86,91
이완기,울산,여성,59~60세,제외,73,31,3777,12,60,60,62,68,73,79,82,86,90
이완기,울산,여성,61~62세,제외,73,31,3045,12,59,60,62,67,72,79,82,86,92
이완기,울산,여성,63~64세,제외,73,30,2531,11,60,60,63,68,72,78,82,85,90
이완기,울산,여성,65~66세,제외,73,31,1785,12,60,60,61,68,72,78,82,86,92
이완기,울산,여성,67~68세,제외,73,31,1199,12,58,60,62,68,72,78,81,84,90
이완기,울산,여성,69~70세,제외,73,30,979,11,60,60,62,68,72,78,82,85,90
이완기,울산,여성,71~72세,제외,72,31,656,12,60,60,62,68,72,78,80,85,90
이완기,울산,여성,73~74세,제외,73,30,434,11,60,60,62,68,72,79,81,84,90
이완기,울산,여성,75세이상,제외,73,34,872,14,58,60,60,68,72,79,82,86,90
이완기,경기,남성,20~24세,제외,73,30,31911,11,55,60,62,68,73,79,84,87,94
이완기,경기,남성,25~26세,제외,74,30,32909,11,56,60,63,69,74,80,85,88,97
이완기,경기,남성,27~28세,제외,75,30,44055,12,56,60,63,69,74,80,86,89,99
이완기,경기,남성,29~30세,제외,75,30,45512,12,57,60,64,70,75,80,86,89,100
이완기,경기,남성,31~32세,제외,76,30,46300,12,57,61,64,70,76,81,87,90,100
이완기,경기,남성,33~34세,제외,77,31,49284,12,58,62,65,70,77,82,88,90,100
이완기,경기,남성,35~36세,제외,77,31,55779,12,58,62,66,70,77,83,88,92,102
이완기,경기,남성,37~38세,제외,77,31,60436,12,59,62,66,70,78,83,89,92,102
이완기,경기,남성,39~40세,제외,77,31,64213,12,58,62,66,70,78,83,89,92,102
이완기,경기,남성,41~42세,제외,78,31,56470,12,58,62,66,71,78,84,89,93,102
이완기,경기,남성,43~44세,제외,78,31,56116,12,58,62,66,71,78,84,89,93,102
이완기,경기,남성,45~46세,제외,78,31,56513,12,58,62,66,71,78,84,89,93,102
이완기,경기,남성,47~48세,제외,78,31,54809,12,58,62,66,71,78,84,89,94,102
이완기,경기,남성,49~50세,제외,78,32,50871,12,58,62,66,71,78,84,89,93,102
이완기,경기,남성,51~52세,제외,78,32,42754,13,58,62,66,71,78,84,89,93,101
이완기,경기,남성,53~54세,제외,78,32,39688,13,58,62,66,71,78,84,89,92,100
이완기,경기,남성,55~56세,제외,78,32,36419,13,58,62,66,71,78,84,89,92,100
이완기,경기,남성,57~58세,제외,77,32,35601,13,58,62,65,70,78,83,88,92,100
이완기,경기,남성,59~60세,제외,77,32,30426,13,57,61,65,70,78,83,88,91,100
이완기,경기,남성,61~62세,제외,77,32,22179,13,57,61,65,70,78,82,88,91,100
이완기,경기,남성,63~64세,제외,76,33,17647,13,56,61,65,70,77,82,88,90,100
이완기,경기,남성,65~66세,제외,76,33,13198,13,56,60,64,70,76,82,88,90,100
이완기,경기,남성,67~68세,제외,76,33,9412,13,55,60,64,70,76,81,87,90,99
이완기,경기,남성,69~70세,제외,75,33,8806,14,56,60,63,70,76,80,87,90,98
이완기,경기,남성,71~72세,제외,75,34,7247,14,54,60,63,69,75,80,87,90,99
이완기,경기,남성,73~74세,제외,74,34,5017,14,54,60,62,68,75,80,86,90,100
이완기,경기,남성,75세이상,제외,74,34,12209,14,53,59,61,67,73,80,85,90,97
이완기,경기,여성,20~24세,제외,69,29,41272,11,52,57,60,63,69,75,80,84,89
이완기,경기,여성,25~26세,제외,69,29,33409,11,52,57,60,63,69,75,80,83,89
이완기,경기,여성,27~28세,제외,69,29,35043,11,52,57,60,63,69,75,80,84,90
이완기,경기,여성,29~30세,제외,69,30,31735,11,52,57,60,63,69,75,80,84,90
이완기,경기,여성,31~32세,제외,70,30,28832,11,52,57,60,63,69,75,81,85,92
이완기,경기,여성,33~34세,제외,70,30,27999,12,52,57,60,63,70,76,81,85,93
이완기,경기,여성,35~36세,제외,70,31,30224,12,52,57,60,63,70,76,81,86,94
이완기,경기,여성,37~38세,제외,70,31,32381,12,52,58,60,64,70,76,82,86,95
이완기,경기,여성,39~40세,제외,71,31,49182,12,53,58,60,64,70,77,83,87,95
이완기,경기,여성,41~42세,제외,71,31,46600,12,53,58,60,64,70,78,83,87,96
이완기,경기,여성,43~44세,제외,72,32,49098,13,53,58,60,65,71,78,84,88,96
이완기,경기,여성,45~46세,제외,72,32,52206,13,53,59,60,65,71,78,84,88,97
이완기,경기,여성,47~48세,제외,72,32,51827,13,53,59,60,66,72,79,85,88,97
이완기,경기,여성,49~50세,제외,73,33,50679,13,54,60,60,66,72,80,85,89,98
이완기,경기,여성,51~52세,제외,73,33,44945,13,54,60,61,67,73,80,85,89,97
이완기,경기,여성,53~54세,제외,73,33,42000,13,54,60,61,67,73,80,85,89,97
이완기,경기,여성,55~56세,제외,73,33,39050,13,54,60,61,67,73,80,85,89,97
이완기,경기,여성,57~58세,제외,73,33,39242,13,54,60,61,67,73,80,85,88,96
이완기,경기,여성,59~60세,제외,73,33,33245,13,54,60,61,67,73,80,85,88,96
이완기,경기,여성,61~62세,제외,73,33,25972,13,54,60,61,67,73,80,85,88,96
이완기,경기,여성,63~64세,제외,73,33,20683,13,54,60,61,67,73,80,85,88,95
이완기,경기,여성,65~66세,제외,74,33,14994,13,54,60,61,67,73,80,85,89,96
이완기,경기,여성,67~68세,제외,73,33,10052,13,53,60,61,67,73,80,84,88,95
이완기,경기,여성,69~70세,제외,73,33,8875,13,54,60,61,67,73,80,85,88,96
이완기,경기,여성,71~72세,제외,73,33,6644,13,53,60,61,67,73,80,85,89,96
이완기,경기,여성,73~74세,제외,73,34,4436,14,53,60,60,67,73,80,85,89,95
이완기,경기,여성,75세이상,제외,73,35,10975,15,52,59,60,67,73,80,85,90,97
이완기,강원,남성,20~24세,제외,74,30,5899,11,58,60,63,70,74,80,84,88,95
이완기,강원,남성,25~26세,제외,75,30,6265,11,60,62,65,70,75,80,85,88,96
이완기,강원,남성,27~28세,제외,76,30,5980,12,60,62,65,70,76,80,86,89,100
이완기,강원,남성,29~30세,제외,76,31,5367,12,60,62,65,70,76,80,87,89,100
이완기,강원,남성,31~32세,제외,77,31,5087,12,60,62,66,70,77,81,88,90,101
이완기,강원,남성,33~34세,제외,77,31,5068,12,60,63,66,70,78,82,88,93,104
이완기,강원,남성,35~36세,제외,78,31,5437,12,60,62,66,71,78,83,89,93,103
이완기,강원,남성,37~38세,제외,78,32,5768,12,60,63,66,71,78,83,89,94,104
이완기,강원,남성,39~40세,제외,78,32,6622,12,60,63,67,72,78,84,90,95,104
이완기,강원,남성,41~42세,제외,78,31,5788,12,60,63,67,72,78,84,89,94,104
이완기,강원,남성,43~44세,제외,79,32,5911,13,60,63,67,72,78,84,90,95,104
이완기,강원,남성,45~46세,제외,78,32,6092,13,60,62,66,72,78,84,90,95,105
이완기,강원,남성,47~48세,제외,78,32,6014,13,59,62,67,71,78,84,90,95,105
이완기,강원,남성,49~50세,제외,79,33,5614,13,59,62,66,72,78,85,90,95,106
이완기,강원,남성,51~52세,제외,78,33,5024,13,59,62,66,72,78,85,90,95,102
이완기,강원,남성,53~54세,제외,78,33,4436,13,60,63,66,71,78,84,90,95,105
이완기,강원,남성,55~56세,제외,78,33,4415,14,60,62,65,71,78,84,90,95,102
이완기,강원,남성,57~58세,제외,78,34,4706,14,59,62,66,71,78,84,90,94,103
이완기,강원,남성,59~60세,제외,78,34,4180,14,59,62,65,71,78,84,90,94,101
이완기,강원,남성,61~62세,제외,77,34,3648,14,58,62,64,70,78,84,90,93,100
이완기,강원,남성,63~64세,제외,77,34,3004,14,57,62,64,70,78,83,89,93,101
이완기,강원,남성,65~66세,제외,77,35,2333,15,58,62,64,70,77,82,89,91,100
이완기,강원,남성,67~68세,제외,76,34,1514,14,59,62,65,70,76,82,88,92,100
이완기,강원,남성,69~70세,제외,77,35,1586,15,57,62,64,70,77,82,90,92,100
이완기,강원,남성,71~72세,제외,76,36,1457,15,56,60,63,69,76,81,88,91,100
이완기,강원,남성,73~74세,제외,76,38,1208,16,56,60,64,70,76,81,89,93,104
이완기,강원,남성,75세이상,제외,76,38,3461,17,56,60,62,69,75,81,89,92,101
이완기,강원,여성,20~24세,제외,70,30,5197,11,54,60,60,64,70,76,81,85,92
이완기,강원,여성,25~26세,제외,70,29,3479,11,54,60,60,64,70,76,81,84,92
이완기,강원,여성,27~28세,제외,70,29,3429,11,53,60,60,64,70,75,81,85,93
이완기,강원,여성,29~30세,제외,70,30,3111,11,54,59,60,64,70,76,81,85,94
이완기,강원,여성,31~32세,제외,70,30,2825,11,54,59,60,64,70,76,82,86,95
이완기,강원,여성,33~34세,제외,71,30,2758,11,54,60,60,64,70,76,82,86,96
이완기,강원,여성,35~36세,제외,71,31,3269,12,54,60,61,64,70,77,83,87,97
이완기,강원,여성,37~38세,제외,71,31,3777,12,55,60,61,65,70,77,83,88,100
이완기,강원,여성,39~40세,제외,73,32,5695,13,55,60,61,66,72,79,85,89,100
이완기,강원,여성,41~42세,제외,73,32,5486,13,55,60,62,66,72,79,85,89,100
이완기,강원,여성,43~44세,제외,73,33,6124,13,55,60,62,66,72,80,85,89,100
이완기,강원,여성,45~46세,제외,73,33,6193,13,55,60,62,67,72,80,86,90,100
이완기,강원,여성,47~48세,제외,74,33,6217,13,55,60,62,67,73,80,86,90,100
이완기,강원,여성,49~50세,제외,74,33,6392,13,55,60,62,68,74,80,87,90,100
이완기,강원,여성,51~52세,제외,74,33,5701,14,56,60,62,68,74,80,87,90,100
이완기,강원,여성,53~54세,제외,75,33,5374,13,57,60,62,68,74,80,87,90,100
이완기,강원,여성,55~56세,제외,74,34,5484,14,56,60,62,68,74,80,87,90,100
이완기,강원,여성,57~58세,제외,75,34,6047,14,56,60,62,68,74,80,87,90,99
이완기,강원,여성,59~60세,제외,75,34,5380,14,56,60,63,68,74,80,88,90,99
이완기,강원,여성,61~62세,제외,75,35,4356,15,55,60,63,68,74,81,88,90,100
이완기,강원,여성,63~64세,제외,75,34,3457,14,57,61,63,69,75,81,88,91,100
이완기,강원,여성,65~66세,제외,75,36,2706,15,56,60,63,69,74,80,88,90,100
이완기,강원,여성,67~68세,제외,76,35,1616,15,55,60,63,70,75,81,88,90,100
이완기,강원,여성,69~70세,제외,75,35,1494,15,56,61,64,69,75,80,88,91,100
이완기,강원,여성,71~72세,제외,76,37,1293,15,56,62,64,69,75,82,90,92,100
이완기,강원,여성,73~74세,제외,76,37,1091,16,58,60,63,69,75,82,89,91,100
이완기,강원,여성,75세이상,제외,76,39,3416,17,55,60,62,70,76,82,90,92,100
이완기,충북,남성,20~24세,제외,73,31,5563,12,56,60,61,69,73,79,84,88,95
이완기,충북,남성,25~26세,제외,75,31,4919,12,57,60,63,70,74,80,86,89,98
이완기,충북,남성,27~28세,제외,75,31,5835,12,58,60,64,70,76,80,86,89,100
이완기,충북,남성,29~30세,제외,76,32,5802,12,58,60,65,70,76,81,88,90,100
이완기,충북,남성,31~32세,제외,77,32,5684,13,60,60,65,70,78,82,88,92,102
이완기,충북,남성,33~34세,제외,77,31,5975,12,60,61,66,70,78,83,88,92,102
이완기,충북,남성,35~36세,제외,78,32,6558,13,60,62,67,70,78,84,89,94,104
이완기,충북,남성,37~38세,제외,78,32,6968,13,60,62,68,71,78,84,89,94,104
이완기,충북,남성,39~40세,제외,78,32,7824,13,60,62,67,71,78,84,90,95,106
이완기,충북,남성,41~42세,제외,79,32,7230,13,60,62,68,71,78,84,90,96,104
이완기,충북,남성,43~44세,제외,79,32,7580,13,60,62,68,71,78,85,90,96,107
이완기,충북,남성,45~46세,제외,79,32,7705,12,60,62,68,71,78,84,90,95,104
이완기,충북,남성,47~48세,제외,79,32,7699,13,60,62,68,71,78,84,90,95,104
